movie_slug,subgenre_name
harry-potter-and-the-prisoner-of-azkaban,adventure film
harry-potter-and-the-prisoner-of-azkaban,children's film
harry-potter-and-the-prisoner-of-azkaban,fantasy film
harry-potter-and-the-prisoner-of-azkaban,time-travel film
harry-potter-and-the-prisoner-of-azkaban,werewolf film
harry-potter-and-the-sorcerers-stone,adventure film
harry-potter-and-the-sorcerers-stone,children's film
harry-potter-and-the-sorcerers-stone,fantasy film
harry-potter-and-the-sorcerers-stone,speculative fiction film
hatchet,comedy horror
hatchet,slasher film
hatchet,splatter film
heal-the-living,drama film
hearts-of-darkness-a-filmmakers-apocalypse,documentary film
heat,drama film
heat,LGBTQ-related film
heat,romantic comedy
heathers,comedy film
heathers,coming-of-age film
heathers,mystery film
heathers,teen film
heavenly-creatures,biographical film
heavenly-creatures,coming-of-age film
heavenly-creatures,crime film
heavenly-creatures,drama film
heavenly-creatures,LGBTQ-related film
heavenly-creatures,thriller film
hedwig-and-the-angry-inch,drama film
hedwig-and-the-angry-inch,LGBTQ-related film
hedwig-and-the-angry-inch,musical film
hedwig-and-the-angry-inch,romantic comedy film
hell-and-back-again,documentary film
hellbound-hellraiser-ii,fantasy film
hellbound-hellraiser-ii,horror film
hellboy,action film
hellboy,fantasy film
hellboy,horror film
hellboy,monster film
hellboy,superhero film
hellraiser,body horror film
hellraiser,horror film
henry-portrait-of-a-serial-killer,biographical film
henry-portrait-of-a-serial-killer,crime film
henry-portrait-of-a-serial-killer,crime thriller film
henry-portrait-of-a-serial-killer,drama film
henry-portrait-of-a-serial-killer,horror film
henry-portrait-of-a-serial-killer,independent film
henry-portrait-of-a-serial-killer,psychological horror fiction
henry-v,drama film
henry-v,historical film
henry-v,medieval film
hercules-1997,adventure film
hercules-1997,fantasy film
hercules-1997,sword-and-sandal film
here-2023,drama film
hereafter,drama film
hereafter,fantasy film
hereditary,drama film
hereditary,horror film
hero,adventure film
hesher,drama film
high-and-low,comedy film
high-and-low,drama film
high-and-low,romance film
high-hopes,comedy film
high-noon-re-release,revisionist Western
high-noon-re-release,Western film
high-tension,comedy film
highlander,action film
highlander,adventure film
highlander,fantasy film
highlander,swashbuckler film
highlander,thriller film
his-girl-friday,comedy drama
his-girl-friday,comedy of remarriage
his-girl-friday,drama film
his-girl-friday,romantic comedy film
his-three-daughters,drama film
hit-man,blaxploitation film
hit-the-road,crime film
hitch,romantic comedy
hobo-with-a-shotgun,action film
hobo-with-a-shotgun,drama film
hobo-with-a-shotgun,dystopian film
hobo-with-a-shotgun,exploitation film
hobo-with-a-shotgun,horror film
hobo-with-a-shotgun,splatter film
hobo-with-a-shotgun,thriller film
hobo-with-a-shotgun,vigilante film
hocus-pocus,horror film
hold-me-tight,drama film
holy-motors,drama film
holy-motors,fantasy film
home-alone,adventure film
home-alone,Christmas film
home-alone,comedy film
home-alone,family film
home-alone-2-lost-in-new-york,Christmas film
home-alone-2-lost-in-new-york,comedy film
home-alone-2-lost-in-new-york,family film
home-alone-2-lost-in-new-york,mystery film
homicide,comedy film
hoop-dreams,documentary film
hoosiers,drama film
hoosiers,teen film
hope,silent film
hope-and-glory,comedy drama
hope-and-glory,drama film
horse-feathers,American football film
horse-feathers,comedy film
horse-feathers,parody film
horse-money,documentary film
horse-money,drama film
horton-hears-a-who!,family film
hostel,horror film
hostel,splatter film
hostel,thriller film
hot-fuzz,action film
hot-fuzz,buddy film
hot-fuzz,comedy film
hot-fuzz,crime film
hot-fuzz,parody film
hot-rod,drama film
hot-tub-time-machine,buddy film
hot-tub-time-machine,science fiction film
hot-tub-time-machine,screwball comedy film
hot-tub-time-machine,time-travel film
hotel-rwanda,biographical film
hotel-rwanda,drama film
house-of-flying-daggers,action film
house-of-flying-daggers,adventure film
house-of-flying-daggers,drama film
house-of-flying-daggers,fantasy film
house-of-flying-daggers,martial arts film
house-of-flying-daggers,romance film
house-of-flying-daggers,wuxia
house-of-hummingbird,drama film
house-of-hummingbird,independent film
house-of-sand-and-fog,drama film
house-of-wax,horror film
house-on-haunted-hill,comedy film
house-on-haunted-hill,comedy horror film
house-on-haunted-hill,crime drama film
house-on-haunted-hill,crime film
house-on-haunted-hill,crime thriller film
house-on-haunted-hill,drama film
house-on-haunted-hill,exploitation film
house-on-haunted-hill,ghost film
house-on-haunted-hill,horror film
house-on-haunted-hill,independent film
house-on-haunted-hill,mystery film
house-on-haunted-hill,supernatural horror film
house-on-haunted-hill,suspense film
house-on-haunted-hill,thriller film
housekeeping-for-beginners,drama film
how-green-was-my-valley,drama film
how-the-grinch-stole-christmas,adventure film
how-the-grinch-stole-christmas,children's film
how-the-grinch-stole-christmas,Christmas film
how-the-grinch-stole-christmas,comedy film
how-the-grinch-stole-christmas,family film
how-the-grinch-stole-christmas,fantasy film
how-the-grinch-stole-christmas,musical film
how-to-lose-a-guy-in-10-days,romantic comedy
how-to-survive-a-plague,biographical film
how-to-survive-a-plague,documentary film
how-to-survive-a-plague,LGBTQ-related film
how-to-train-your-dragon,action film
how-to-train-your-dragon,adventure film
how-to-train-your-dragon,children's film
how-to-train-your-dragon,comedy film
how-to-train-your-dragon,family film
how-to-train-your-dragon,fantasy film
how-to-train-your-dragon,medieval film
how-to-train-your-dragon,monster film
howards-end,drama film
howls-moving-castle,adventure film
howls-moving-castle,anti-war film
howls-moving-castle,drama film
howls-moving-castle,fantasy anime and manga
howls-moving-castle,fantasy film
howls-moving-castle,science fiction film
hudson-hawk,action film
hudson-hawk,comedy film
hudson-hawk,heist film
huesera-the-bone-woman,drama film
huesera-the-bone-woman,horror film
hundreds-of-beavers,action film
hundreds-of-beavers,adventure film
hundreds-of-beavers,comedy film
hunger,drama film
hunt-for-the-wilderpeople,adventure film
hunt-for-the-wilderpeople,comedy film
hunt-for-the-wilderpeople,drama film
husbands-and-wives,comedy drama
husbands-and-wives,drama film
husbands-and-wives,romance film
husbands-and-wives,romantic comedy
i-am-cuba,anthology film
i-am-cuba,drama film
i-am-cuba,experimental film
i-am-cuba,propaganda film
i-am-legend,action film
i-am-legend,drama film
i-am-legend,horror film
i-am-legend,post-apocalyptic film
i-am-legend,vampire film
i-am-not-your-negro,documentary film
i-am-sam,comedy film
i-am-sam,drama film
i-am-sam,trial film
i-called-him-morgan,documentary film
i-called-him-morgan,drama film
i-called-him-morgan,historical film
i-do-not-care-if-we-go-down-in-history-as-barbarians,comedy drama
i-do-not-care-if-we-go-down-in-history-as-barbarians,comedy film
i-do-not-care-if-we-go-down-in-history-as-barbarians,drama film
i-do-not-care-if-we-go-down-in-history-as-barbarians,historical film
i-heart-huckabees,comedy film
i-heart-huckabees,drama film
i-killed-my-mother,biographical film
i-killed-my-mother,coming-of-age film
i-killed-my-mother,drama film
i-killed-my-mother,LGBTQ-related film
i-know-what-you-did-last-summer,horror film
i-know-what-you-did-last-summer,slasher film
i-know-what-you-did-last-summer,thriller film
i-know-where-im-going!,comedy film
i-know-where-im-going!,drama film
i-know-where-im-going!,romance film
i-lost-my-body,comedy drama
i-love-you-man,buddy film
i-love-you-man,romantic comedy
i-robot,action film
i-robot,cyberpunk
i-robot,detective film
i-robot,dystopian film
i-robot,neo-noir
i-robot,science fiction film
i-saw-the-devil,action film
i-saw-the-devil,crime film
i-saw-the-devil,psychological thriller
i-saw-the-devil,splatter film
i-saw-the-tv-glow,drama film
i-saw-the-tv-glow,horror film
i-saw-the-tv-glow,psychological film
i-saw-the-tv-glow,thriller film
i-saw-the-tv-glow,transgender film
i-spit-on-your-grave,drama film
i-travel-because-i-have-to-i-come-back-because-i-love-you,drama film
i-wish-i-knew,documentary film
ice-age,drama film
ice-age-dawn-of-the-dinosaurs,adventure film
ice-age-dawn-of-the-dinosaurs,comedy film
ice-age-dawn-of-the-dinosaurs,family film
ice-age-dawn-of-the-dinosaurs,fantasy film
ice-age-dawn-of-the-dinosaurs,flashback film
ice-age-dawn-of-the-dinosaurs,teen film
ice-age-the-meltdown,adventure film
ice-age-the-meltdown,children's film
ice-age-the-meltdown,comedy film
ice-age-the-meltdown,family film
ice-age-the-meltdown,fantasy film
ice-age-the-meltdown,flashback film
ichi-the-killer,crime film
ichi-the-killer,drama film
ichi-the-killer,splatter film
ida,drama film
identifying-features,drama film
identifying-features,road movie
identity,horror film
identity,mystery film
identity,thriller film
if-beale-street-could-talk,drama film
if-beale-street-could-talk,romance film
ikiru,drama film
il-divo,drama film
ilo-ilo,drama film
im-going-home,comedy drama
im-going-home,drama film
im-not-there,biographical film
im-not-there,drama film
im-not-there,musical film
im-still-here,comedy film
im-still-here,mockumentary
im-still-here-2024,comedy film
im-still-here-2024,mockumentary
imitation-of-life,drama film
imitation-of-life,romance film
in-a-better-world,drama film
in-a-better-world,thriller film
in-bruges,action film
in-bruges,buddy film
in-bruges,Christmas film
in-bruges,comedy film
in-bruges,crime film
in-bruges,drama film
in-fabric,horror film
in-front-of-your-face,drama film
in-my-room,drama film
in-the-bedroom,crime film
in-the-bedroom,drama film
in-the-company-of-men,drama film
in-the-family,drama film
in-the-heat-of-the-night,buddy cop film
in-the-heat-of-the-night,crime film
in-the-heat-of-the-night,drama film
in-the-heat-of-the-night,mystery film
in-the-heights,drama film
in-the-heights,musical film
in-the-line-of-fire,action film
in-the-line-of-fire,crime film
in-the-line-of-fire,drama film
in-the-line-of-fire,political thriller film
in-the-line-of-fire,thriller film
in-the-loop,black comedy film
in-the-loop,comedy film
in-the-mood-for-love,drama film
in-the-mood-for-love,romance film
in-the-mouth-of-madness,drama film
in-the-mouth-of-madness,fantasy film
in-the-mouth-of-madness,horror film
in-the-mouth-of-madness,monster film
in-the-mouth-of-madness,mystery film
in-the-mouth-of-madness,neo-noir
in-the-mouth-of-madness,psychological drama film
in-the-mouth-of-madness,psychological horror film
in-the-mouth-of-madness,psychological thriller film
in-the-mouth-of-madness,supernatural film
in-the-mouth-of-madness,supernatural horror film
in-the-mouth-of-madness,thriller film
in-the-name-of-the-father,drama film
in-the-same-breath,documentary film
in-the-shadow-of-the-moon,documentary film
in-the-summers,coming-of-age film
in-the-summers,drama film
incendies,drama film
incendies,mystery film
inception,action film
inception,adventure film
inception,drama film
inception,heist film
inception,mystery film
inception,science fiction action film
inception,science fiction film
inception,thriller film
incredibles-2,action film
incredibles-2,adventure film
incredibles-2,comedy film
incredibles-2,superhero film
indiana-jones-and-the-last-crusade,action comedy film
indiana-jones-and-the-last-crusade,adventure film
indiana-jones-and-the-last-crusade,treasure hunt film
indiana-jones-and-the-temple-of-doom,action film
indiana-jones-and-the-temple-of-doom,adventure film
indiana-jones-and-the-temple-of-doom,treasure hunt film
infernal-affairs,action film
infernal-affairs,crime film
infernal-affairs,drama film
infernal-affairs,police film
infernal-affairs,thriller film
inherent-vice,comedy drama
inherent-vice,comedy film
inherent-vice,crime film
inherent-vice,drama film
inherent-vice,romantic comedy film
inshallah-a-boy,drama film
inside-job,crime film
inside-job,film noir
inside-llewyn-davis,comedy drama
inside-llewyn-davis,drama film
inside-llewyn-davis,musical film
inside-man,crime film
inside-man,drama film
inside-man,heist film
inside-man,thriller film
inside-out-2015,action film
inside-out-2015,heist film
inside-out-2015,LGBTQ-related film
inside-out-2015,thriller film
inside-the-yellow-cocoon-shell,drama film
interview-with-the-vampire-the-vampire-chronicles,drama film
interview-with-the-vampire-the-vampire-chronicles,fantasy film
interview-with-the-vampire-the-vampire-chronicles,horror film
interview-with-the-vampire-the-vampire-chronicles,romance film
interview-with-the-vampire-the-vampire-chronicles,vampire film
intolerance,art film
intolerance,drama film
intolerance,silent film
invasion-of-the-body-snatchers-1956,alien invasion
invasion-of-the-body-snatchers-1956,drama film
invasion-of-the-body-snatchers-1956,horror film
invasion-of-the-body-snatchers-1956,independent film
invasion-of-the-body-snatchers-1956,monster film
